id,pokeapi_id,name_ja,category_name,cost,fling_power,fling_effect_name,effect_en,effect_ja,sprite_default_url
dynamax-crystal-cep8417,1474,★Cep8417,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-cen5267,1475,★Cen5267,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-cen5288,1476,★Cen5288,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-cen551,1477,★Cen551,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-cen5459,1478,★Cen5459,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-cen5460,1479,★Cen5460,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-cmi2943,1480,★CMi2943,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-cmi2845,1481,★CMi2845,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-equ8131,1482,★Equ8131,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-vul7405,1483,★Vul7405,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-umi424,1484,★UMi424,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-umi5563,1485,★UMi5563,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-umi5735,1486,★UMi5735,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-umi6789,1487,★UMi6789,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-crt4287,1488,★Crt4287,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-lyr7001,1489,★Lyr7001,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-lyr7178,1490,★Lyr7178,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-lyr7106,1491,★Lyr7106,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-lyr7298,1492,★Lyr7298,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-ara6585,1493,★Ara6585,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6134,1494,★Sco6134,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6527,1495,★Sco6527,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6553,1496,★Sco6553,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco5953,1497,★Sco5953,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco5984,1498,★Sco5984,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6508,1499,★Sco6508,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6084,1500,★Sco6084,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco5944,1501,★Sco5944,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6630,1502,★Sco6630,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6027,1503,★Sco6027,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6247,1504,★Sco6247,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6252,1505,★Sco6252,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco5928,1506,★Sco5928,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6241,1507,★Sco6241,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-sco6165,1508,★Sco6165,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-tri544,1509,★Tri544,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo3982,1510,★Leo3982,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo4534,1511,★Leo4534,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo4357,1512,★Leo4357,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo4057,1513,★Leo4057,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo4359,1514,★Leo4359,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo4031,1515,★Leo4031,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo3852,1516,★Leo3852,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo3905,1517,★Leo3905,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-leo3773,1518,★Leo3773,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-gru8425,1519,★Gru8425,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-gru8636,1520,★Gru8636,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-gru8353,1521,★Gru8353,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
dynamax-crystal-lib5685,1522,★Lib5685,dynamax-crystals,20,,,"An item that causes [VAR (0000)] to appear from
the Watchtower Lair in the Wild Area until the end of
the day.","使った　日に　ワイルドエリアの
見張り塔のダイ巣穴　から
[VAR (0000)]が　現れる。",
